time,x,y,z,xref,yref,zref,ux,uy,uz
13.280234,2.954,-0.332,-0.001757,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
13.290234,2.852,-0.3857,-0.00176,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
13.300233,2.788,-0.4004,-0.001716,7.328e-06,7.328e-06,0.007328,6.105e-06,6.105e-06,0.01961
13.310233,2.71,-0.4248,-0.001608,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
13.320235,2.671,-0.415,-0.001468,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
13.330235,2.627,-0.3955,-0.00131,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
13.340235,2.578,-0.3906,-0.001165,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
13.350234,2.549,-0.3711,-0.001071,-7.364e-06,-7.364e-06,-0.007364,-8.547e-06,-8.547e-06,0.01961
13.360234,2.495,-0.3613,-0.001042,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
13.370234,2.446,-0.3613,-0.001054,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
13.380235,2.393,-0.376,-0.001071,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
13.390233,2.344,-0.3955,-0.001068,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
13.400234,2.314,-0.3809,-0.001036,7.37e-06,7.37e-06,0.00737,6.105e-06,6.105e-06,0.01961
13.410234,2.29,-0.376,-0.0009369,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
13.420234,2.29,-0.3418,-0.0007997,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
13.430234,2.3,-0.293,-0.0006596,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
13.440234,2.31,-0.2539,-0.0005399,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
13.450234,2.329,-0.2002,-0.0004874,-7.376e-06,-7.376e-06,-0.007376,-8.547e-06,-8.547e-06,0.01961
13.460234,2.339,-0.166,-0.0004845,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
13.470234,2.354,-0.1367,-0.0005312,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
13.480234,2.363,-0.1221,-0.0005925,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
13.490234,2.383,-0.1172,-0.0006363,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
13.500234,2.427,-0.09277,-0.0006421,7.352e-06,7.352e-06,0.007352,6.105e-06,6.105e-06,0.01961
13.510233,2.446,-0.06348,-0.0005983,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
13.520233,2.515,-0.009766,-0.0005166,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
13.530233,2.583,0.05859,-0.0004349,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
13.540234,2.656,0.1172,-0.0003794,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
13.550234,2.734,0.166,-0.0003707,-7.358e-06,-7.358e-06,-0.007358,-8.547e-06,-8.547e-06,0.01961
13.560233,2.803,0.2051,-0.0004349,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
13.570234,2.871,0.2344,-0.0005429,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
13.580234,2.925,0.2441,-0.0006567,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
13.590234,2.983,0.2637,-0.0007763,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
13.600234,3.047,0.2979,-0.0008464,7.364e-06,7.364e-06,0.007364,6.105e-06,6.105e-06,0.01961
13.610233,3.135,0.3027,-0.0008464,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
13.620234,3.218,0.3418,-0.000826,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
13.630235,3.32,0.4004,-0.0008026,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
13.640234,3.418,0.4346,-0.0007939,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
13.650235,3.516,0.4834,-0.0008435,-7.4e-06,-7.4e-06,-0.0074,-8.547e-06,-8.547e-06,0.01961
13.660233,3.594,0.498,-0.0009573,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
13.670234,3.662,0.5029,-0.0011,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
13.680235,3.711,0.4932,-0.001264,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
13.690234,3.765,0.4688,-0.001401,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
13.700233,3.818,0.4883,-0.001515,7.346e-06,7.346e-06,0.007346,6.105e-06,6.105e-06,0.01961
13.710234,3.862,0.4785,-0.001556,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
13.720234,3.936,0.4834,-0.00155,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
13.730235,4.004,0.498,-0.001535,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
13.740235,4.062,0.5176,-0.001556,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
13.750235,4.126,0.5176,-0.001591,-7.382e-06,-7.382e-06,-0.007382,-8.547e-06,-8.547e-06,0.01961
13.760235,4.16,0.498,-0.001702,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
13.770233,4.175,0.4688,-0.001847,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
13.780233,4.175,0.4346,-0.002008,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
13.790235,4.17,0.3809,-0.002125,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
13.800234,4.16,0.3467,-0.002204,7.358e-06,7.358e-06,0.007358,6.105e-06,6.105e-06,0.01961
13.810235,4.146,0.3076,-0.002224,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
13.820234,4.16,0.3125,-0.002204,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
13.830235,4.165,0.2832,-0.002151,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
13.840233,4.165,0.2441,-0.002104,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
13.850233,4.131,0.2441,-0.002122,-7.334e-06,-7.334e-06,-0.007334,-8.547e-06,-8.547e-06,0.01961
13.860233,4.087,0.1953,-0.002177,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
13.870234,4.048,0.1416,-0.002262,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
13.880234,3.975,0.08789,-0.002364,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
13.890234,3.901,0.02441,-0.00244,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
13.900234,3.848,-0.03906,-0.002446,7.37e-06,7.37e-06,0.00737,6.105e-06,6.105e-06,0.01961
13.910234,3.779,-0.08301,-0.002402,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
13.920234,3.716,-0.1123,-0.002309,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
13.930235,3.662,-0.127,-0.002198,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
13.940233,3.589,-0.1611,-0.00209,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
13.950233,3.521,-0.1807,-0.00202,-7.346e-06,-7.346e-06,-0.007346,-8.547e-06,-8.547e-06,0.01961
13.960234,3.433,-0.2148,-0.00202,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
13.970234,3.335,-0.2588,-0.002046,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
13.980234,3.232,-0.3125,-0.002078,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
13.990235,3.12,-0.3711,-0.002087,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.000234,3.022,-0.3906,-0.002058,7.352e-06,7.352e-06,0.007352,6.105e-06,6.105e-06,0.01961
14.010234,2.93,-0.4395,-0.001944,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.020233,2.876,-0.4541,-0.001783,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
14.030233,2.798,-0.4492,-0.001623,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.040235,2.725,-0.4492,-0.001474,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.050234,2.666,-0.4395,-0.001363,-7.358e-06,-7.358e-06,-0.007358,-8.547e-06,-8.547e-06,0.01961
14.060235,2.578,-0.4541,-0.001313,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.070233,2.51,-0.4688,-0.00131,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
14.080234,2.422,-0.5078,-0.001305,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.090235,2.339,-0.5029,-0.001305,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.100234,2.305,-0.5273,-0.001226,7.364e-06,7.364e-06,0.007364,6.105e-06,6.105e-06,0.01961
14.110234,2.227,-0.5176,-0.001118,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.120234,2.207,-0.4883,-0.0009631,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
14.130234,2.183,-0.4541,-0.0007909,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.140235,2.168,-0.4102,-0.0006508,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.150233,2.163,-0.3662,-0.0005545,-7.34e-06,-7.34e-06,-0.00734,-8.547e-06,-8.547e-06,0.01961
14.160233,2.148,-0.3369,-0.0005399,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.170235,2.119,-0.3125,-0.0005516,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
14.180233,2.119,-0.3125,-0.0005779,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.190234,2.114,-0.3027,-0.0005896,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.200234,2.104,-0.2588,-0.0005808,7.376e-06,7.376e-06,0.007376,6.105e-06,6.105e-06,0.01961
14.210234,2.139,-0.2441,-0.0004903,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.220234,2.192,-0.1807,-0.0003882,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
14.230235,2.241,-0.1221,-0.0002714,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.240234,2.319,-0.05371,-0.0001955,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.250235,2.393,0.009766,-0.0001664,-7.382e-06,-7.382e-06,-0.007382,-8.547e-06,-8.547e-06,0.01961
14.260234,2.432,0.06348,-0.0002101,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.270234,2.505,0.08789,-0.0002802,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
14.280234,2.559,0.1123,-0.0003823,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.290234,2.617,0.1318,-0.000467,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.300234,2.695,0.1709,-0.0005108,7.359e-06,7.359e-06,0.007359,6.105e-06,6.105e-06,0.01961
14.310234,2.769,0.2051,-0.0005195,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.320234,2.881,0.2734,-0.0004845,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
14.330234,2.983,0.3223,-0.0004495,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.340235,3.096,0.4004,-0.0004553,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.350233,3.223,0.459,-0.0004932,-7.335e-06,-7.335e-06,-0.007335,-8.547e-06,-8.547e-06,0.01961
14.360233,3.311,0.4785,-0.0005896,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.370234,3.398,0.5078,-0.0007384,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
14.380235,3.472,0.5078,-0.0009018,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.390234,3.545,0.5029,-0.001045,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.400234,3.633,0.5273,-0.001165,7.371e-06,7.371e-06,0.007371,6.105e-06,6.105e-06,0.01961
14.410233,3.716,0.5322,-0.001214,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.420235,3.818,0.5615,-0.001235,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
14.430234,3.916,0.6006,-0.001237,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.440234,3.999,0.625,-0.00127,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.450234,4.111,0.6299,-0.001328,-7.377e-06,-7.377e-06,-0.007377,-8.547e-06,-8.547e-06,0.01961
14.460235,4.155,0.6445,-0.001477,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.470235,4.219,0.6152,-0.001631,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
14.480234,4.248,0.5908,-0.00181,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.490235,4.272,0.542,-0.001961,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.500234,4.312,0.5225,-0.002075,7.353e-06,7.353e-06,0.007353,6.105e-06,6.105e-06,0.01961
14.510233,4.331,0.4883,-0.002122,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.520233,4.365,0.4785,-0.002119,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
14.530234,4.395,0.4688,-0.002104,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.540234,4.424,0.4443,-0.002096,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.550234,4.424,0.4395,-0.002145,-7.359e-06,-7.359e-06,-0.007359,-8.547e-06,-8.547e-06,0.01961
14.560235,4.39,0.4004,-0.002233,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.570235,4.37,0.3467,-0.002358,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
14.580235,4.331,0.2881,-0.002492,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.590234,4.277,0.2051,-0.002583,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.600233,4.219,0.1367,-0.002615,7.335e-06,7.335e-06,0.007335,6.105e-06,6.105e-06,0.01961
14.610233,4.175,0.07324,-0.002595,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.620234,4.121,0.05371,-0.002533,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
14.630235,4.072,0.0293,-0.002457,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.640235,3.994,-0.004883,-0.002382,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.650234,3.936,-0.03418,-0.002347,-7.371e-06,-7.371e-06,-0.007371,-8.547e-06,-8.547e-06,0.01961
14.660233,3.843,-0.09766,-0.002349,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.670234,3.75,-0.1514,-0.002396,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
14.680234,3.628,-0.2295,-0.00244,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.690233,3.511,-0.2979,-0.00246,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.700233,3.394,-0.3467,-0.002422,7.347e-06,7.347e-06,0.007347,6.105e-06,6.105e-06,0.01961
14.710234,3.291,-0.4004,-0.002317,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.720235,3.198,-0.4199,-0.00218,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
14.730234,3.105,-0.4395,-0.002017,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.740234,3.018,-0.4346,-0.001882,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.750233,2.935,-0.4639,-0.001763,-7.323e-06,-7.323e-06,-0.007323,-8.547e-06,-8.547e-06,0.01961
14.760234,2.827,-0.498,-0.00171,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.770234,2.72,-0.5273,-0.00169,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
14.780234,2.588,-0.5713,-0.001681,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.790236,2.471,-0.6152,-0.001646,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.800234,2.383,-0.6299,-0.001559,7.359e-06,7.359e-06,0.007359,6.105e-06,6.105e-06,0.01961
14.810234,2.29,-0.6445,-0.001424,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.820233,2.227,-0.6201,-0.001255,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
14.830234,2.173,-0.6104,-0.001054,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.840234,2.119,-0.5811,-0.0008873,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.850234,2.075,-0.5371,-0.0007763,-7.365e-06,-7.365e-06,-0.007365,-8.547e-06,-8.547e-06,0.01961
14.860233,2.017,-0.5322,-0.0007063,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
14.870234,1.978,-0.5176,-0.0006888,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
14.880234,1.924,-0.5078,-0.0006859,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.890234,1.885,-0.5127,-0.0006654,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
14.900234,1.875,-0.4883,-0.0006071,7.371e-06,7.371e-06,0.007371,6.105e-06,6.105e-06,0.01961
14.910233,1.87,-0.4541,-0.0005078,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
14.920234,1.885,-0.4004,-0.0003619,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
14.930234,1.909,-0.3418,-0.0002131,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
14.940233,1.948,-0.2734,-9.048e-05,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
14.950234,2.002,-0.2051,-2.919e-05,-7.377e-06,-7.377e-06,-0.007377,-8.547e-06,-8.547e-06,0.01961
14.960238,2.046,-0.1611,-2.919e-05,-0.0002999,-0.0002999,-0.2999,-0.0003016,-0.0003016,-0.2941
14.970234,2.08,-0.1074,-8.172e-05,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
14.980235,2.119,-0.06836,-0.0001547,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
14.990234,2.163,-0.03906,-0.000216,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
15.000234,2.256,-0.009766,-0.0002247,7.353e-06,7.353e-06,0.007353,6.105e-06,6.105e-06,0.01961
15.010234,2.329,0.04395,-0.0002072,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
15.020233,2.427,0.1172,-0.0001459,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
15.030234,2.539,0.2002,-9.048e-05,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
15.040235,2.656,0.2734,-5.837e-05,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
15.050235,2.778,0.3516,-9.048e-05,-7.389e-06,-7.389e-06,-0.007389,-8.547e-06,-8.547e-06,0.01961
15.060234,2.886,0.4004,-0.0001839,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
15.070234,2.993,0.4443,-0.000321,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
15.080234,3.091,0.4688,-0.0004786,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
15.090234,3.184,0.4834,-0.0006246,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
15.100234,3.311,0.5029,-0.0007121,7.365e-06,7.365e-06,0.007365,6.105e-06,6.105e-06,0.01961
15.110234,3.408,0.5273,-0.0007676,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
15.120234,3.53,0.5957,-0.0007968,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
15.130234,3.657,0.6445,-0.0008085,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
15.140234,3.789,0.6885,-0.0008493,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
15.150234,3.921,0.7373,-0.0009427,-7.371e-06,-7.371e-06,-0.007371,-8.547e-06,-8.547e-06,0.01961
15.160233,4.019,0.7422,-0.001083,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
15.170233,4.116,0.7373,-0.001267,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
15.180235,4.194,0.7275,-0.001471,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
15.190234,4.253,0.6982,-0.001649,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
15.200233,4.316,0.6934,-0.001783,7.347e-06,7.347e-06,0.007347,6.105e-06,6.105e-06,0.01961
15.210235,4.395,0.6592,-0.001847,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
15.220234,4.453,0.6738,-0.001897,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
15.230234,4.521,0.6787,-0.00192,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
15.240235,4.585,0.6738,-0.001955,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
15.250233,4.639,0.6641,-0.002034,-7.323e-06,-7.323e-06,-0.007323,-8.547e-06,-8.547e-06,0.01961
15.260233,4.648,0.6152,-0.002145,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
15.270233,4.673,0.5713,-0.002312,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
15.280233,4.658,0.5127,-0.002478,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
15.290234,4.629,0.4443,-0.002615,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
15.300234,4.604,0.3906,-0.0027,7.359e-06,7.359e-06,0.007359,6.105e-06,6.105e-06,0.01961
15.310234,4.561,0.332,-0.002726,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
15.320234,4.541,0.293,-0.002694,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
15.330235,4.507,0.2539,-0.002647,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
15.340234,4.458,0.2197,-0.002609,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
15.350234,4.414,0.1709,-0.002598,-7.365e-06,-7.365e-06,-0.007365,-8.547e-06,-8.547e-06,0.01961
15.360234,4.336,0.1074,-0.002644,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
15.370234,4.243,0.03906,-0.002717,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
15.380234,4.131,-0.03906,-0.002796,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
15.390235,4.014,-0.127,-0.00284,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
15.400234,3.911,-0.21,-0.002822,7.372e-06,7.372e-06,0.007372,6.105e-06,6.105e-06,0.01961
15.410233,3.774,-0.2588,-0.002761,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
15.420235,3.682,-0.3125,-0.002624,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
15.430234,3.569,-0.3467,-0.002478,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
15.440233,3.462,-0.376,-0.002344,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
15.450233,3.35,-0.4053,-0.00225,-7.348e-06,-7.348e-06,-0.007348,-8.547e-06,-8.547e-06,0.01961
15.460235,3.203,-0.4639,-0.002189,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
15.470235,3.086,-0.5176,-0.002174,-0.0004778,-0.0004778,-0.4778,-0.0004799,-0.0004799,-0.451
15.480234,2.93,-0.5859,-0.002166,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
15.490234,2.788,-0.6494,-0.002113,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
15.500235,2.651,-0.6738,-0.002037,7.384e-06,7.384e-06,0.007384,6.105e-06,6.105e-06,0.01961
15.510234,2.51,-0.7031,-0.001894,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
15.520233,2.422,-0.7227,-0.00169,0.0004777,0.0004777,0.4777,0.0004774,0.0004774,0.4902
15.530233,2.329,-0.7129,-0.00148,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
15.540235,2.241,-0.708,-0.001293,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
15.550234,2.163,-0.7031,-0.001141,-7.36e-06,-7.36e-06,-0.00736,-8.547e-06,-8.547e-06,0.01961
15.560235,2.051,-0.708,-0.001045,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
15.570233,1.963,-0.7031,-0.001007,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
15.580235,1.855,-0.7227,-0.0009661,-0.0004732,-0.0004732,-0.4732,-0.000475,-0.000475,-0.451
15.590234,1.748,-0.7227,-0.0009194,-0.0002879,-0.0002879,-0.2879,-0.0002894,-0.0002894,-0.2549
15.600234,1.689,-0.7275,-0.0008143,7.366e-06,7.366e-06,0.007366,6.105e-06,6.105e-06,0.01961
15.610234,1.616,-0.7031,-0.0006625,0.0002998,0.0002998,0.2998,0.0002991,0.0002991,0.3333
15.620234,1.548,-0.6494,-0.0004932,0.0004778,0.0004778,0.4778,0.0004774,0.0004774,0.4902
15.630234,1.499,-0.5957,-0.0003006,0.0004732,0.0004732,0.4732,0.0004725,0.0004725,0.4902
15.640233,1.455,-0.542,-0.0001343,0.0002879,0.0002879,0.2879,0.0002869,0.0002869,0.2941
15.650234,1.421,-0.4736,-3.794e-05,-7.372e-06,-7.372e-06,-0.007372,-8.547e-06,-8.547e-06,0.01961
15.660233,1.377,-0.4541,3.21e-05,-0.0002998,-0.0002998,-0.2998,-0.0003016,-0.0003016,-0.2941
15.670234,1.318,-0.3955,1.167e-05,-0.0004777,-0.0004777,-0.4777,-0.0004799,-0.0004799,-0.451
