time,vC2_true,iL_true,vC2_EKF,iL_EKF,vC2_UKF,iL_UKF,vC1_meas
41.21,-0.5847,-0.001059,0.5287429997283919,-0.0015092515918101058,-0.5859431526783635,-0.0009697304508933649,2.063
41.22,-0.5617,-0.0009018,0.5937113587180937,-0.0012934851618127134,-0.5209765578250184,-0.0007539515250524352,2.068
41.23,-0.5249,-0.0007699,0.6315562179666795,-0.0012080297964432104,-0.483127186691124,-0.0006684979530619689,2.041
41.24,-0.4913,-0.0006967,0.6900105936891913,-0.0010726436695992054,-0.4246733656298735,-0.0005331144436607094,2.052
41.25,-0.436,-0.0005946,0.7300225979260098,-0.0010262442434470043,-0.3846617179119581,-0.0004867383339181217,2.047
41.26,-0.3841,-0.000565,0.7615140407451512,-0.0010195715157507352,-0.35317672536310896,-0.0004801140904998699,2.051
41.27,-0.3426,-0.0004841,0.801371153425189,-0.000990490152444342,-0.31333062585053034,-0.0004510793533227465,2.072
41.28,-0.2817,-0.0004114,0.8408823711106093,-0.0009728969356350952,-0.27382932238918817,-0.00043352110813466965,2.095
41.29,-0.2306,-0.0003396,0.8968885680707522,-0.0009107386397207448,-0.2178303554202971,-0.00037136725990642076,2.138
41.3,-0.1783,-0.0002601,0.9535086741218997,-0.0008661275779066379,-0.1612109055885352,-0.0003267393469266574,2.181
41.31,-0.1129,-0.0002797,1.0231949367172257,-0.0007964144537830957,-0.09152121232690212,-0.0002569886037798945,2.242
41.32,-0.05386,-0.0003575,1.0772121979688682,-0.0008016846409662679,-0.037496719460677355,-0.0002622327745103607,2.292
41.33,0.001705,-0.0003613,1.146576017182326,-0.0007669548206197186,0.031871669064721844,-0.0002274768187122554,2.369
41.34,0.07505,-0.0002294,1.2130928710084352,-0.0007609424765976556,0.09839437051655131,-0.00022144339162701685,2.444
41.35,0.1287,-0.0003235,1.266955934498344,-0.0008108524923269833,0.15226135423759632,-0.0002713550616530082,2.517
41.36,0.1891,-0.0002213,1.3045969952790908,-0.0009175419831669758,0.18990071622974977,-0.0003780779963827731,2.588
41.37,0.2472,-0.0003019,1.365906354583322,-0.0009400726314268147,0.2512031267187462,-0.0004006278399658001,2.69
41.38,0.3082,-0.000463,1.4058316610347579,-0.0010428370497094282,0.2911252390536069,-0.0005034142735664657,2.768
41.39,0.3645,-0.0005478,1.4621924936950792,-0.0010868157858970014,0.3474814026354423,-0.0005473971301952708,2.873
41.4,0.4133,-0.0005613,1.543193301435579,-0.0010581479220171043,0.42848349365681115,-0.0005186890122853794,2.995
41.41,0.4717,-0.000639,1.6064717350519604,-0.0011106857614885273,0.49177176731083827,-0.0005711837833204071,3.097
41.42,0.5131,-0.0007611,1.6526474210178965,-0.0012265434179431587,0.5379552269613808,-0.000687028028659239,3.198
41.43,0.5622,-0.0008966,1.689468228012935,-0.0013677319480626558,0.5747773824351344,-0.0008282321549974407,3.302
41.44,0.6038,-0.0009515,1.7183210776365894,-0.0015243702472330241,0.6036262269318515,-0.0009849035860356895,3.405
41.45,0.645,-0.001081,1.7497992262183872,-0.0016584820682341178,0.63509755660103,-0.0011190438545297385,3.514
41.46,0.6638,-0.001184,1.7959713505268897,-0.0017352230208389351,0.6812651748618848,-0.0011957821678419995,3.634
41.47,0.6953,-0.001348,1.823974343546711,-0.0018732213317543022,0.7092696594313599,-0.0013337727216646159,3.733
41.48,0.7253,-0.001318,1.822087472401024,-0.0020975422920827373,0.7073825922382876,-0.0015581158104169767,3.815
41.49,0.7423,-0.001617,1.8460905225965982,-0.002208100404714623,0.7313801394184867,-0.0016686779277024434,3.929
41.5,0.7504,-0.001751,1.8607859591438987,-0.00234204482064116,0.7460759857944302,-0.0018026108050504927,4.021
41.51,0.7621,-0.001818,1.8875188326377372,-0.0024246471934779427,0.7728120479783924,-0.0018851792317504412,4.125
41.52,0.7629,-0.001971,1.8572902010686632,-0.0026901191906996227,0.7425893171893576,-0.0021506644795197985,4.174
41.53,0.7567,-0.002025,1.8484727326227994,-0.0028445242329910286,0.7337667740622792,-0.0023050878520295285,4.261
41.54,0.7659,-0.002228,1.8597352514062053,-0.0029137282404442335,0.7450275379377239,-0.0023742720089450255,4.349
41.55,0.7387,-0.002403,1.8315528478771255,-0.003107907419448377,0.7168500285769149,-0.0025684470922604373,4.391
41.56,0.7248,-0.002632,1.8476274850240444,-0.0031280803490829115,0.7329259430179391,-0.0025885816660605574,4.482
41.57,0.7018,-0.002845,1.7980495748799368,-0.0033664586478990006,0.6833564743761955,-0.002826965101460623,4.494
41.58,0.6779,-0.002872,1.768145904195719,-0.0034990858409517937,0.6534495227175426,-0.0029596091581582207,4.545
41.59,0.6341,-0.003019,1.7392447172879189,-0.0036067489598971604,0.6245460640877649,-0.003067277121123127,4.58
41.6,0.6027,-0.00314,1.7073038106145138,-0.003706350742938869,0.592605213154543,-0.0031668742436950777,4.605
41.61,0.5652,-0.003217,1.6641506509167887,-0.0038247288188025877,0.5494532676507567,-0.003285251622426746,4.615
41.62,0.5162,-0.003346,1.601500606236825,-0.003983300842479642,0.4868024042190333,-0.003443843561636616,4.606
41.63,0.4655,-0.003436,1.5585809654793554,-0.004044384010145261,0.44387848541927366,-0.0035049305439634106,4.613
41.64,0.4142,-0.003529,1.4897343795599283,-0.0041748060609889965,0.3750315040798321,-0.003635364275267321,4.581
41.65,0.3619,-0.003641,1.428727878992899,-0.004248682126928654,0.3140218165603537,-0.003709247036922615,4.558
41.66,0.2956,-0.003657,1.3806586130605452,-0.0042593985969625455,0.26595217974028007,-0.003719944916475384,4.533
41.67,0.2307,-0.003633,1.340340839294629,-0.004235632150385821,0.22563991241881243,-0.0036961364466639164,4.501
41.68,0.1703,-0.003725,1.2662866200075313,-0.0043183169322187015,0.15159408410117747,-0.003778809548358403,4.431
41.69,0.1051,-0.003784,1.1872983753424817,-0.004390307353000075,0.07260613721586867,-0.0038508189377924455,4.364
41.7,0.03903,-0.003817,1.1406510409294666,-0.0043309600191447925,0.02595565212835798,-0.0037914660389222303,4.317
41.71,-0.02717,-0.003775,1.0551054915708078,-0.0043977279418303435,-0.05958792570290809,-0.0038582500323879575,4.216
41.72,-0.1013,-0.003742,1.0155016481797454,-0.0042875367401851985,-0.09919491708463557,-0.0037480441098103087,4.163
41.73,-0.1643,-0.003732,0.9299287548901256,-0.004334697730346791,-0.18476390109410087,-0.0037952155943057906,4.045
41.74,-0.2229,-0.003755,0.8733601334124548,-0.004261898650422641,-0.24133587552822994,-0.00372242052413989,3.965
41.75,-0.2904,-0.003714,0.8183520830077843,-0.004182139976596346,-0.2963434012535934,-0.0036426530540264583,3.867
41.76,-0.361,-0.003549,0.7578160510030959,-0.004119298891097615,-0.35687741632898984,-0.0035798075105395264,3.759
41.77,-0.4077,-0.003566,0.6915082210862047,-0.004069992389967209,-0.423185047080888,-0.0035305106127177972,3.644
41.78,-0.4777,-0.00351,0.6292123319526184,-0.003998844769309059,-0.4854835594203543,-0.0034593777409246745,3.53
41.79,-0.5216,-0.003387,0.5519168413781943,-0.003971368547052496,-0.5627830113979415,-0.003431933548742993,3.397
41.8,-0.5754,-0.003286,0.5026750304689898,-0.0038377868872762648,-0.6120317830037352,-0.0032983622731856846,3.289
41.81,-0.6311,-0.003119,0.47976010409646697,-0.0036253796768983093,-0.6349466045255664,-0.0030859200236154497,3.187
41.82,-0.6749,-0.002978,0.45198901151760074,-0.0034523101106163257,-0.6627089240604211,-0.0029128050399125946,3.069
41.83,-0.7088,-0.002818,0.40146832687376083,-0.0033691477050957278,-0.7132216331900917,-0.002829635356996692,2.935
41.84,-0.7332,-0.002738,0.37893074769625595,-0.003192581539644537,-0.7357587909885254,-0.002653065432302992,2.834
41.85,-0.7676,-0.002628,0.3551120252268747,-0.0030374364031820933,-0.759575778737613,-0.0024979200795466126,2.72
41.86,-0.8011,-0.002497,0.3522678594289495,-0.0028277125491227373,-0.7624190016953932,-0.0022881847424517507,2.626
41.87,-0.8102,-0.002319,0.31601852074739817,-0.002752325327162104,-0.7986662447547213,-0.0022128222156054906,2.498
41.88,-0.8379,-0.002184,0.29181631720217693,-0.002636268664971951,-0.8228755544298237,-0.002096807213675891,2.397
41.89,-0.8334,-0.001982,0.27351441134182336,-0.002508260814301806,-0.8411862702030823,-0.001968836727516986,2.297
41.9,-0.8363,-0.001755,0.2686783128022623,-0.0023468041531796453,-0.8460298615103793,-0.001807397345853576,2.208
41.91,-0.8279,-0.001551,0.2917851291938344,-0.0021127928291195816,-0.8229253546189542,-0.0015733622726323336,2.14
41.92,-0.8163,-0.001528,0.3009889575818696,-0.0019587692908841835,-0.8137161188595561,-0.0014193145584389286,2.054
41.93,-0.7935,-0.001304,0.34050214021591113,-0.0017261241599140764,-0.7741982339698048,-0.0011866297010151646,2.006
41.94,-0.7986,-0.001228,0.3545736782408584,-0.0016140683640376325,-0.7601186918584678,-0.0010745623459226608,1.931
41.95,-0.7625,-0.001015,0.40246885992128834,-0.001406712144524607,-0.7122218061141853,-0.0008671906596847667,1.903
41.96,-0.7192,-0.0009118,0.43209462781778135,-0.0012948384026407601,-0.6825922653634946,-0.0007553216827987621,1.853
41.97,-0.6817,-0.0007586,0.46350605528929345,-0.0011952036725378576,-0.6511829826034843,-0.0006557127214429616,1.821
41.98,-0.6394,-0.0005457,0.4858196295098544,-0.0011419768477165648,-0.6288757749297378,-0.000602532364076249,1.788
41.99,-0.6084,-0.0004696,0.5407644297351165,-0.0009911884367419226,-0.5739404371503768,-0.0004517633977903216,1.793
42.0,-0.5357,-0.0003701,0.594964559275647,-0.0008731378390432342,-0.5197428993446412,-0.00033371144244317735,1.791
42.01,-0.4883,-0.0002227,0.659197991534745,-0.0007479544492404136,-0.4555090043652354,-0.00020851165123530368,1.807
42.02,-0.4173,-0.000247,0.7101216811027861,-0.0006948620667579246,-0.40458259175781414,-0.00015541509973554751,1.817
42.03,-0.3647,-0.000139,0.7577923212326338,-0.0006678533220874439,-0.35691289819889277,-0.00012841996521421092,1.839
42.04,-0.2958,-4.363e-05,0.8375337656839209,-0.0005481512141747558,-0.2771741364591787,-8.706150220238959e-06,1.897
42.05,-0.2253,4.735e-05,0.9135888652617979,-0.0004729879281409017,-0.20111517648972463,6.648054405468267e-05,1.947
42.06,-0.1616,7.775e-05,0.9886833735307701,-0.0004262901387210524,-0.12601592702545356,0.00011319632484645067,2.008
42.07,-0.09927,7.217e-05,1.0709086687069294,-0.000377691217264921,-0.04378689957439663,0.000161810907271201,2.085
42.08,-0.01244,9.486e-05,1.1239930434309342,-0.0004471156959829957,0.0092998056650384,9.236560597725342e-05,2.144
42.09,0.05773,6.66e-05,1.168247821888269,-0.0005451627702946043,0.053547885986460084,-5.734060734139326e-06,2.216
42.1,0.1354,6.507e-05,1.2625303382893096,-0.000475341992877627,0.1478205164258198,6.4082901633919e-05,2.339
42.11,0.2033,7.474e-05,1.3466907713770557,-0.0004693023652480685,0.2319831008877389,7.014739261396616e-05,2.439
42.12,0.2767,-8.772e-05,1.4137173548001443,-0.0005382666234934029,0.2990143507964939,1.1952432920461209e-06,2.538
42.13,0.3476,-0.0001477,1.4872843797258735,-0.0005908832275390318,0.37258290072486633,-5.1414022404867986e-05,2.657
42.14,0.4122,-0.0001488,1.5414662641126913,-0.0007156407755702438,0.4267656196930499,-0.00017618427481544389,2.763
42.15,0.4726,-0.000181,1.5857530517680192,-0.0008672330048314259,0.4710481913386358,-0.00032780848717316023,2.874
42.16,0.5354,-0.0003394,1.6418079572717998,-0.0009697947010705961,0.5270961689378347,-0.000430389057236794,3.002
42.17,0.6047,-0.0005047,1.7210933017592507,-0.0009965350689146873,0.6063795308821974,-0.0004571036213140359,3.147
42.18,0.6557,-0.0005045,1.8036383137791894,-0.001028924634321036,0.6889323050686136,-0.000489436653230077,3.289
42.19,0.7007,-0.0007232,1.844285628908635,-0.0012134806451148863,0.7295907216879404,-0.0006739739465480914,3.4
42.2,0.7614,-0.0008447,1.8953813910788742,-0.0013487769865717925,0.780688550716126,-0.000809269794557319,3.541
42.21,0.7998,-0.001096,1.9172579588751766,-0.001573654053598371,0.8025646637689826,-0.0010341774427939882,3.654
42.22,0.8222,-0.001147,1.9459561306350373,-0.0017518312150090092,0.831255706009331,-0.001212387666804334,3.785
42.23,0.8641,-0.001279,1.9804029040873332,-0.0018957190867616438,0.865696809125977,-0.0013562861549795005,3.916
42.24,0.8783,-0.00148,1.9968045986406704,-0.002089163232071619,0.8820968786431962,-0.001549737210272233,4.028
42.25,0.8948,-0.001605,2.000601448824241,-0.0023033774140006087,0.8858913270779194,-0.0017639645117397836,4.135
42.26,0.9117,-0.001873,1.9991957355408037,-0.002508763649169407,0.8844820229967444,-0.0019693626484428473,4.239
42.27,0.9175,-0.002049,2.0084266555498766,-0.002654349238602188,0.8937108081775164,-0.0021149361788344694,4.349
42.28,0.9147,-0.002156,2.026551048824629,-0.002757142028947158,0.911839321408614,-0.0022176855162272108,4.457
42.29,0.9126,-0.002273,1.9952945528592496,-0.0030144730765519216,0.880591211027516,-0.002475009382396687,4.516
42.3,0.9001,-0.002557,1.9981068332244925,-0.003121695442023759,0.8834039415639977,-0.002582212394995007,4.619
42.31,0.8754,-0.002691,1.979973304846288,-0.00328726129565852,0.8652760006418228,-0.0027477614773560918,4.683
42.32,0.8539,-0.002926,1.9389705789473863,-0.003503958436934846,0.8242759061574823,-0.0029644704358078905,4.731
42.33,0.8197,-0.002979,1.9090613655648214,-0.003648945522450576,0.7943639886735872,-0.0031094672600980003,4.79
42.34,0.776,-0.003221,1.870209046198365,-0.0038003386447309525,0.7555107501647009,-0.0032608656428153035,4.828
42.35,0.7408,-0.003307,1.8164853806748582,-0.003974276988203136,0.7017859760126596,-0.0034348173017579218,4.849
42.36,0.6868,-0.003449,1.7676012221099757,-0.004100026730964858,0.6528990537024123,-0.00356057277344463,4.871
42.37,0.6395,-0.003629,1.7066558807602836,-0.004240489643688028,0.5919528683849392,-0.003701040559444684,4.871
42.38,0.5754,-0.003657,1.6358078527510669,-0.004383554049636774,0.5211032767907874,-0.0038441153232882863,4.858
42.39,0.5133,-0.003892,1.5953605343418489,-0.004395640961943573,0.4806548103305718,-0.0038561762419308584,4.864
42.4,0.4453,-0.003843,1.5529527264073457,-0.004407558126560542,0.43825485592929925,-0.003868044053764299,4.846
42.41,0.3723,-0.004031,1.501370931590588,-0.004441697845927062,0.3866839684604202,-0.003902142100374889,4.814
42.42,0.303,-0.003927,1.4013924618015519,-0.004619484927559371,0.28671211237395244,-0.004079953177114313,4.738
42.43,0.2191,-0.004043,1.347074960639165,-0.004603415994423984,0.23238870493074548,-0.004063897073054612,4.711
42.44,0.1543,-0.004089,1.2698237315338325,-0.00465475329581029,0.1551368971079183,-0.004115248584832174,4.635
42.45,0.06498,-0.004188,1.1859589233114405,-0.004704946714841362,0.07126866240112151,-0.004165466972752427,4.555
42.46,-0.008608,-0.00413,1.0732385540699783,-0.004824537193030094,-0.04145848979512363,-0.004285112949360347,4.444
42.47,-0.08149,-0.004176,0.9769965341880156,-0.004849485923375527,-0.13771349713949177,-0.004310106977291436,4.348
42.48,-0.1661,-0.004146,0.8744937335164054,-0.0048710490175767895,-0.24022565078632552,-0.004331698492387256,4.228
42.49,-0.2478,-0.004051,0.8147608889147427,-0.004728821926625563,-0.2999632899179886,-0.004189438372609057,4.136
42.5,-0.3329,-0.004074,0.7460573067003711,-0.0046238864882867485,-0.36865813650215623,-0.004084444015698674,4.01
42.51,-0.4,-0.003927,0.6864436486521133,-0.004489309453592487,-0.4282597416862285,-0.003949803475960767,3.89
42.52,-0.475,-0.003928,0.6135726313616972,-0.0044033496327562,-0.5011181485943559,-0.0038638073236354846,3.75
42.53,-0.5567,-0.003773,0.5633072164324825,-0.004238897591647351,-0.5513761278667769,-0.0036993254197701035,3.63
42.54,-0.6081,-0.003642,0.5041059055498807,-0.0041144463193791125,-0.6105701931378757,-0.003574864693760794,3.489
42.55,-0.6721,-0.003507,0.4267072455246378,-0.0040515770986299824,-0.6879676754100081,-0.003512028939643763,3.334
42.56,-0.7298,-0.00337,0.3742559448977024,-0.003896788159642921,-0.7404260005585871,-0.0033572732632491226,3.204
42.57,-0.7899,-0.003215,0.32884406675643074,-0.0037270742909384772,-0.7858429868421172,-0.0031875784570401695,3.066
42.58,-0.8308,-0.003092,0.30494858477752124,-0.00349878839420853,-0.8097407215059937,-0.0029592843117239903,2.942
42.59,-0.8787,-0.002957,0.25055375769588883,-0.0033936953748588024,-0.8641339040901593,-0.002854207269164791,2.784
42.6,-0.9219,-0.002769,0.19285412808447766,-0.0032981383060259966,-0.9218395713812717,-0.0027586946897943513,2.637
42.61,-0.9509,-0.002513,0.15987500293388993,-0.0031189654147522165,-0.9548287107999112,-0.0025795508068885216,2.511
42.62,-0.974,-0.002377,0.139439635020063,-0.0029134369798458153,-0.9752691817284803,-0.002374023492517469,2.385
42.63,-0.9935,-0.002158,0.12497602500217227,-0.00270926112694839,-0.9897327516443264,-0.0021698325310011857,2.261
42.64,-0.9935,-0.002011,0.09858701845722279,-0.002565332912200196,-1.0161198657977717,-0.0020259034479667465,2.128
42.65,-1.008,-0.001742,0.10854357488270285,-0.0023132672993989222,-1.0061637416678268,-0.0017738160384873451,2.034
42.66,-1.004,-0.001623,0.12197126787969327,-0.002083700153898422,-0.9927303629412051,-0.001544216327475056,1.932
42.67,-0.9923,-0.001411,0.1501849007108288,-0.0018370655299684503,-0.9645095719958693,-0.0012975449069158058,1.848
42.68,-0.967,-0.001294,0.2084515325694225,-0.0015294462797349776,-0.9062336609236171,-0.0009898701736799763,1.791
42.69,-0.9468,-0.001026,0.21230188939951927,-0.0014504120755749034,-0.9023723892954203,-0.0009108466838230263,1.686
42.7,-0.9195,-0.0008376,-0.03770714176875073,-0.0021912336115725867,-0.862350714715832,-0.000720721596559828,1.638
42.71,-0.8853,-0.0006634,-0.3903907662082733,-0.003116836579267989,-0.8288734034012332,-0.0005815082650111263,1.568
42.72,-0.8421,-0.0005163,-0.7293293455978614,-0.003810503782561602,-0.7968923113158867,-0.00046779012052661705,1.5
42.73,-0.7957,-0.0004439,-0.9964915764641891,-0.004115222713604172,-0.7656542502611814,-0.0003725485479909616,1.433
42.74,-0.7358,-0.0002802,-1.1441471121910247,-0.00394375398677076,-0.7160603260670388,-0.00023014800570706859,1.384
42.75,-0.6851,-0.0001618,-1.1956497289294938,-0.003468749641490774,-0.675422044730853,-0.0001398822427088114,1.323
42.76,-0.6253,5.106e-05,-1.1475386414542827,-0.002744670802425027,-0.6243328985388085,-2.9220340896800864e-05,1.279
42.77,-0.5579,0.0001574,-1.0262880141325004,-0.0019114913159113357,-0.5631938540230623,9.485477691597135e-05,1.245
42.78,-0.4928,0.0002494,-0.8473150014829545,-0.0010449913458904477,-0.4802689836572217,0.00026514405796613014,1.234
42.79,-0.43,0.0003396,-0.6603011995783636,-0.0003154726181461323,-0.4020496192256474,0.0003858164531309324,1.222
42.8,-0.3542,0.0003977,-0.47646048831362114,0.0002628804634948336,-0.322344117669798,0.0004844385961633042,1.227
42.81,-0.2759,0.0004418,-0.28761524866011634,0.000740195604415755,-0.2216049818809236,0.0006253173900497551,1.265
42.82,-0.2104,0.0004764,-0.1575200547357612,0.0009277182079541078,-0.15777731913190338,0.000612667849855742,1.281
42.83,-0.1256,0.0005014,-0.02577689856432825,0.0010720816260297913,-0.06926610733655651,0.0006716776031553769,1.351
42.84,-0.05121,0.0005156,0.06616641086874896,0.0010461086703250977,0.00030353901835831164,0.0006463739995227605,1.414
42.85,0.03252,0.0006041,0.13718420279599444,0.0009417072020203064,0.06563687805473507,0.0005984984404053524,1.501
42.86,0.1059,0.0005643,0.21737772794670274,0.0008683892373096988,0.1518710140291475,0.0006103914334329969,1.628
42.87,0.1784,0.0005713,0.30198026940709155,0.0008020457398058436,0.2494065911064065,0.0006363548246256212,1.78
42.88,0.2583,0.0006072,0.6725531738461574,0.0016455388025648093,0.3400969990085845,0.0006126077917833311,1.944
42.89,0.3389,0.0004593,1.1365535593144207,0.002604084172779116,0.4133488233982102,0.0005115549140287802,2.101
42.9,0.4145,0.0003645,1.561064284780079,0.0032084222505182436,0.4640412460305289,0.0003327734101214748,2.251
42.91,0.4969,0.0002682,1.9068924775221203,0.00339962762926005,0.5263249625658712,0.00020116601346208783,2.421
42.92,0.5691,0.0001339,2.1316843510646573,0.0031210539783691096,0.5790565151279635,3.9297625757578106e-05,2.579
42.93,0.6353,0.0001109,2.2534813501531423,0.0025193130311815023,0.6321187524388545,-0.00011511809702815864,2.742
42.94,0.7024,-3.838e-05,2.3121366408169948,0.0017858925675528976,0.704223003483432,-0.0002027576799250913,2.921
42.95,0.7707,-0.0001862,2.3124589285151425,0.0009650427892007006,0.774080377463666,-0.00030618775335289686,3.091
42.96,0.8273,-0.0003174,2.273425576620363,0.0001406388170525948,0.8344888220537745,-0.0004460340082805904,3.256
42.97,0.8948,-0.0006125,2.2050826159892227,-0.0006485873168223254,0.8730341210592245,-0.0006552355244009293,3.408
42.98,0.9299,-0.0007704,2.1579425004248334,-0.0012403273790789345,0.9238310731904873,-0.0008080141497061567,3.579
42.99,0.9854,-0.0008742,2.092077298069562,-0.0018006634708366929,0.9371642970135413,-0.0010771153772693694,3.712
43.0,1.016,-0.001038,2.0868352557346075,-0.0020742884109886863,0.9883912864906585,-0.00119265162209023,3.89
43.01,1.051,-0.001287,2.0958740252559704,-0.002268337017722471,1.0315615760649115,-0.0013351385340642362,4.042
43.02,1.07,-0.001438,2.1094689640023554,-0.002429298254121589,1.0601504974392026,-0.0015198768419591167,4.184
43.03,1.09,-0.001666,2.1223049379094516,-0.00258011155311506,1.0734945099624613,-0.001739551970155667,4.317
43.04,1.087,-0.001946,2.1560689437033562,-0.002651474334933057,1.0982845896238846,-0.001899108088247553,4.462
43.05,1.087,-0.002154,2.1594291530864127,-0.0028260167284838646,1.0877595321960243,-0.0021618726215646383,4.568
43.06,1.091,-0.002293,2.1586893925833173,-0.0029959805006713447,1.0718726946717612,-0.0024075430900875466,4.679
43.07,1.07,-0.002506,2.1503690101931996,-0.0031722973609764307,1.0497071250246983,-0.0026406571720976723,4.779
43.08,1.058,-0.002796,2.1498977697679993,-0.003302135088108982,1.0381829056834504,-0.0028068711469186863,4.882
43.09,1.028,-0.002926,2.116093497645673,-0.0035275694854789126,0.9967024062768239,-0.003050195257649929,4.947
43.1,0.9898,-0.003164,2.069754712890445,-0.0037593732986514875,0.945965100289166,-0.0032852459759475537,5.008
43.11,0.952,-0.003398,2.03040810261775,-0.003930483219413144,0.9049831956207186,-0.0034494986310986404,5.07
43.12,0.8956,-0.003477,2.0046269935100205,-0.004030046560162847,0.8796127930355294,-0.0035364825865379828,5.13
43.13,0.8483,-0.003609,1.9344851805053005,-0.00425934199630343,0.8111705003305086,-0.0037512184939248135,5.138
43.14,0.7777,-0.003868,1.874072795010587,-0.004413489031112565,0.7530586921158615,-0.003891504759946466,5.163
43.15,0.7209,-0.003937,1.7948078241473984,-0.004598423316655796,0.6761748186711217,-0.004064957149416805,5.156
43.16,0.6439,-0.004119,1.7155651772377742,-0.004743896880980994,0.5990338181214341,-0.004202088874427334,5.145
43.17,0.5522,-0.004158,1.6313831647278292,-0.004871621207631439,0.5164814453324156,-0.004324678792848191,5.117
43.18,0.476,-0.004273,1.5395375089038534,-0.004991617864407355,0.42573048313820466,-0.004442355657331798,5.072
43.19,0.3989,-0.004322,1.4651162652121457,-0.005021532928466389,0.351902092650654,-0.004472092717207649,5.032
43.2,0.3179,-0.004425,1.3947108810849966,-0.0050216009982193945,0.28168407604774026,-0.004473402178276647,4.976
43.21,0.2152,-0.004518,1.324037245488926,-0.0050103618674887185,0.21090671320945764,-0.004464166096297282,4.908
43.22,0.1295,-0.004447,1.2249181681309613,-0.005080177963880618,0.11150561805153046,-0.004536240853531245,4.807
43.23,0.0361,-0.004517,1.1103827364237606,-0.005169892344780981,-0.0033972360903961295,-0.004628086423419729,4.695
43.24,-0.05997,-0.004537,1.0228927022305625,-0.0051350288207202026,-0.09126057068562764,-0.004594938721056026,4.6
43.25,-0.1647,-0.004524,0.928135765385702,-0.005110978471413201,-0.1863351765500109,-0.0045720942255818575,4.476
43.26,-0.2467,-0.004539,0.8457916807078295,-0.005030034436606919,-0.26891822902566576,-0.004491845538013688,4.356
43.27,-0.3551,-0.004372,0.7682731439609135,-0.004927391181820347,-0.34658814211663486,-0.004389463352035227,4.226
43.28,-0.4329,-0.004336,0.6731698859486913,-0.004879362976198452,-0.44176521297556914,-0.004341400191324225,4.072
43.29,-0.5302,-0.004272,0.5623153798834124,-0.004867403819647559,-0.5526384910394497,-0.00432923912039034,3.905
43.3,-0.6112,-0.004202,0.4693538944848662,-0.004773113586813517,-0.6455827918088548,-0.004234644805355628,3.751
43.31,-0.6874,-0.004013,0.40378450676370514,-0.004581465883186066,-0.7111076233104842,-0.0040426349532804344,3.604
43.32,-0.7613,-0.003931,0.31802779779808504,-0.0044667367076112775,-0.7968035138559186,-0.003927582332338304,3.423
43.33,-0.8383,-0.003749,0.24967707738006184,-0.004290399159728623,-0.8650976795231147,-0.003750984839912809,3.261
43.34,-0.9032,-0.003636,0.19865802140710676,-0.004065200775945617,-0.9160667784513664,-0.0035255887657227223,3.102
43.35,-0.9654,-0.003383,0.15373674024594042,-0.0038380767056437914,-0.9609470367446811,-0.0032983377162642967,2.939
43.36,-1.027,-0.003194,0.0987330876313347,-0.0036625470487702,-1.0159229944237695,-0.0031227679173907014,2.765
43.37,-1.068,-0.002972,0.014509420691524989,-0.00359035021630589,-1.1001376715616837,-0.0030506343926331196,2.571
43.38,-1.101,-0.002733,-0.0015495103111381747,-0.0032834984077708415,-1.1162060220915706,-0.0027438351664186653,2.445
43.39,-1.14,-0.002614,-0.02372682422322228,-0.0030327288146805445,-1.1383874026588539,-0.0024931068388183387,2.285
43.4,-1.159,-0.00234,-0.0446704664527018,-0.0028039269109514024,-1.1593366395978277,-0.0022643509958333386,2.133
43.41,-1.185,-0.002135,-0.040270724073171504,-0.0025155322407708547,-1.154944026078577,-0.001975983257583117,2.006
43.42,-1.184,-0.001927,-0.02390935276121639,-0.002225127444016504,-1.1385856484878807,-0.001685585481286623,1.884
43.43,-1.19,-0.001691,-0.046764900045196275,-0.0021013801847689496,-1.1614434852438866,-0.0015618873999590918,1.732
43.44,-1.174,-0.001428,-0.32864891773765764,-0.0028138451902791845,-1.1526733070520678,-0.0013414326076987978,1.63
43.45,-1.165,-0.001283,-0.7173226216325099,-0.0037210688636280255,-1.1558237244809142,-0.0011861839078211548,1.494
43.46,-1.136,-0.001006,-1.0793875430406377,-0.004348519443588594,-1.1472748871331118,-0.0010067794419554744,1.362
43.47,-1.112,-0.0007328,-1.3762374393671852,-0.00461070569799343,-1.1455256032727115,-0.0008677253460763824,1.209
43.48,-1.064,-0.0006643,-1.5418097003030389,-0.004354698067182984,-1.113777751242281,-0.0006405784825714966,1.076
43.49,-1.032,-0.0003847,-1.5904585579153268,-0.0037322431472848056,-1.0702817977467178,-0.0004027732393133741,0.9334
43.5,-0.9732,-0.0001674,-1.5345160300634857,-0.0028618520642270462,-1.011340576097422,-0.00014545693927563966,0.7953
43.51,-0.9322,-1.406e-06,-1.41208431666498,-0.0019200385441030454,-0.9489075080751891,8.765653403945033e-05,0.6526
43.52,-0.8909,0.000238,-1.2540549178405183,-0.0010232200803983462,-0.8868293150169595,0.0002883947947366819,0.5087
43.53,-0.8255,0.0002972,-1.078831707157475,-0.00022500873590185894,-0.820349782021124,0.00047766239200212673,0.3701
43.54,-0.778,0.0004529,-0.9085734863452959,0.0004190034989590886,-0.7542257407413065,0.0006416879499255543,0.2318
43.55,-0.7077,0.0005909,-0.7496001704908801,0.0009147820378487179,-0.6833890458177667,0.0008007211251223983,0.101
