time,x,y,z,xref,yref,zref,ux,uy,uz,dx_dt,dy_dt,dz_dt,rx_est,ry_est,rz_est
37.016781,2.578,-0.009766,-0.0005983,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,3.899600311983704,3.17351201390035,0.0004402920352113947,-3.5294217547199376e-05,-0.00035947799926970645,0.013252467600851713
37.026783,2.627,0.03418,-0.0006012,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,5.150100412005173,3.6620073729727225,-0.0005851180468049583,-1.2468224030460839e-05,-0.000268934181127966,0.0035900285130367818
37.036781,2.681,0.06348,-0.00061,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,5.100120408005978,3.415805873272715,-0.0011698840935954816,-1.8920724160320808e-05,-0.00032059307666296307,0.00231845958682822
37.046783,2.729,0.1025,-0.0006246,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.550197758595431,2.6855010640355728,-0.0007297445565634317,1.2632210294634134e-05,-0.00044690525236556545,0.06434895458286378
37.056782,2.812,0.1172,-0.0006246,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.350267743098584,2.929415682941703,-0.0017493876355972465,1.7136185138616955e-05,-0.00044245956460764544,0.02574201441097594
37.066784,2.856,0.1611,-0.0006596,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,5.650500452018747,3.4146102731841683,-0.0023345341867813466,-1.995502815140869e-05,-0.00031746722152176446,0.0390505527150712
37.076782,2.925,0.1855,-0.0006713,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.351007691163318,2.685378316500472,-0.002335233779267358,2.631956987992251e-06,-0.00046777136963384205,0.06341397801990252
37.086781,2.983,0.2148,-0.0007063,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.0996052987052,3.419682177122004,-0.00349982516622583,-8.960499405214064e-06,-0.0003136393848179672,0.031829140309713594
37.096783,3.047,0.2539,-0.0007413,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,7.35038058801706,3.174706253988578,-0.003795118303605613,2.026131073156102e-05,-0.0003389903590684467,0.055491215087498574
37.106781,3.13,0.2783,-0.0007822,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.350780508033267,2.684902214796521,-0.004669768373591426,-5.134737890746344e-06,-0.0004240248865308966,0.034164509428640216
37.116783,3.174,0.3076,-0.0008347,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.350780508029658,3.1750982540033608,-0.005255002420399273,-1.2408127012193915e-05,-0.00028933111253276824,0.03286847346152599
37.126781,3.257,0.3418,-0.0008873,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,7.549998425008226,2.9300988490365167,-0.005689501246852684,2.261045820817022e-05,-0.0003113721592972444,0.0443528748145417
37.136784,3.325,0.3662,-0.0009485,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,7.299885905629253,1.9546600234588531,-0.00568449899646508,1.6313035194470417e-05,-0.0004572745736448415,0.06901439246480562
37.146782,3.403,0.3809,-0.001001,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,7.600080608001946,1.9548061563920847,-0.005524890441994834,3.4727125879034e-05,-0.0004425836737274845,0.09205872769251006
37.156784,3.477,0.4053,-0.001059,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,7.099880567996479,1.2195120975802212,-0.00585002046800201,2.228843678086018e-05,-0.0005507015911505572,0.09946092993285494
37.166782,3.545,0.4053,-0.001118,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.551007687664907,0.9750487475608871,-0.006150897661658827,2.1570955089364528e-05,-0.0005777195358358432,0.08373107024847648
37.176781,3.608,0.4248,-0.001182,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,5.849842764338632,1.2201580360481117,-0.006099785280710562,3.44403975757282e-06,-0.000494228447349877,0.1059032255244518
37.186783,3.662,0.4297,-0.00124,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,5.650100452003045,0.24490201959611824,-0.00655030052401076,7.062282255768408e-06,-0.0006465844397953573,0.08725028860471745
37.196781,3.721,0.4297,-0.001313,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,5.600120448003878,0.7297080583884217,-0.006900160552005229,1.928687417611846e-05,-0.0005188704282363904,0.06895960634116666
37.206783,3.774,0.4443,-0.001378,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,4.3995102359616,0.9748058108514286,-0.007149837820081481,-1.3291738176700584e-05,-0.00043133306481739136,0.07050647876614013
37.216782,3.809,0.4492,-0.001456,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,5.1492477940746255,0.24506125428800019,-0.00729978533170407,1.4521983623989502e-05,-0.0005067652863147273,0.06756722285851119
37.226784,3.877,0.4492,-0.001524,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,5.849620467985574,-0.24509801960407174,-0.006749980540000533,5.145676293736277e-05,-0.0005703843944707932,0.09631101736877212
37.236782,3.926,0.4443,-0.001591,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,4.1508301660339555,-1.2202440488093025,-0.006551310262052842,1.4587796458298091e-05,-0.0007165890707130412,0.10179749949987738
37.24678,3.96,0.4248,-0.001655,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,3.6496929777974856,-1.4651694125265173,-0.005800010709411094,1.90520033741279e-05,-0.0007300256999882333,0.12157544011198801
37.256783,3.999,0.415,-0.001707,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,3.3995804584184555,-1.4651694125265244,-0.005699965701659496,2.6447769242673628e-05,-0.0007071948571908644,0.11700579311724152
37.266781,4.028,0.3955,-0.001769,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,1.950380156014603,-1.2202920976112743,-0.0064499005159950745,1.1737107414911234e-06,-0.0006287354661558632,0.0582992010237775
37.276783,4.038,0.3906,-0.001836,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,1.7002801360118553,-1.4653901172162946,-0.005949700475988889,-1.1081472564904117e-06,-0.0006161318151994567,0.07954965911530087
37.286781,4.062,0.3662,-0.001888,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,1.0005600800231775,-2.440000195200497,-0.005699800455992943,-2.0276439938395643e-06,-0.0007739495114234742,0.06821443216068895
37.296783,4.058,0.3418,-0.00195,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,0.2501824923791105,-1.9547568573946634,-0.00524945277783026,-1.0990360408922929e-05,-0.0006340820120032205,0.06735860877503397
37.306782,4.067,0.3271,-0.001993,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,0.2001999885048633,-1.9547568573946634,-0.004949557754585013,-1.615664516218289e-06,-0.0006052481805626949,0.06833712059029551
37.316784,4.062,0.3027,-0.002049,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-0.2499000199960335,-2.6850982148034372,-0.004249460339978153,-1.7607433271276344e-06,-0.0006963954719430708,0.08053821342594217
37.326782,4.062,0.2734,-0.002078,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-0.950047497623757,-3.170451579990644,-0.0030504425793906054,-5.3497394086252116e-06,-0.0007749905054160184,0.11392286194945914
37.336781,4.043,0.2393,-0.00211,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-2.149817609607936,-3.414827912338879,-0.0028999451287326505,-2.5550108252686584e-05,-0.0007973724550309928,0.08769086866985704
37.346783,4.019,0.2051,-0.002136,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-2.1999201759971925,-3.665098293204762,-0.0023499001879963705,-1.2203367565403913e-05,-0.0008239194697579555,0.08224721817154976
37.356781,3.999,0.166,-0.002157,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-2.6997202159890605,-4.1499043319969005,-0.0015002401200101545,-8.550723914811631e-06,-0.0009043160874137233,0.08756744652586913
37.366783,3.965,0.1221,-0.002166,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-3.6501002920033727,-3.1745142539804387,-0.0016002801280107365,-1.886766595698908e-05,-0.0007202012023827621,0.0384373549075987
37.376781,3.926,0.1025,-0.002189,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-4.399530585899612,-2.686502528866687,-0.0014503526423768898,-3.8816430460329385e-05,-0.000595030290756342,0.02667556385653619
37.386784,3.877,0.06836,-0.002195,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.149868144036361,-3.904550498241866,-0.0002998350532339711,-5.242885192222442e-05,-0.0008062177464127219,0.05268462341692799
37.396782,3.823,0.02441,-0.002195,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-4.900980196039086,-4.151330266053241,0.0007501500300065578,-3.122454191316088e-05,-0.0008460128985749388,0.06362784356874285
37.40678,3.779,-0.01465,-0.00218,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.349220507969278,-4.149902731996836,0.0015999601279986647,-6.17672843528716e-05,-0.0008577951688159349,0.0689959154917702
37.416782,3.696,-0.05859,-0.002163,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.799210367939622,-3.417536491602667,0.0011497775711121344,-6.838225906710617e-05,-0.0007155207142640494,0.0015203714177423819
37.426781,3.643,-0.08301,-0.002157,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.0994553137007586,-2.6852928098455306,0.0010498125633637556,-4.502972601208382e-05,-0.0005685332026501873,-0.028125799187342856
37.436783,3.574,-0.1123,-0.002142,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.349780507990403,-3.659792492770908,0.0023503401880130004,-5.1125331312982294e-05,-0.0007406645398561289,0.010575785029319662
37.446781,3.516,-0.1562,-0.00211,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.349780507990374,-3.660292292810901,0.003799760303989985,-3.8383305012922026e-05,-0.0007643293290436113,0.04245146869259642
37.456783,3.447,-0.1855,-0.002066,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.09995534870481,-2.9298536391547723,0.0033495176905924406,-8.9678401370752e-05,-0.0006490300882663367,-0.010387215135827188
37.466782,3.354,-0.2148,-0.002043,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.8000603254596115,-3.6645964461056177,0.004499115279699248,-8.476987917767307e-05,-0.0007703230394288822,0.020413746822676687
37.476784,3.291,-0.2588,-0.001976,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.050300564013753,-3.4196082735846076,0.005849660467987239,-5.0533963960521986e-05,-0.0007804963906161557,0.04702024926637288
37.486782,3.213,-0.2832,-0.001926,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.299800663993466,-2.929804234392554,0.005249900419996956,-9.176215160630776e-05,-0.0007075505063097135,-0.008735206042559174
37.496784,3.125,-0.3174,-0.001871,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.799310400437207,-1.9544628867858904,0.00539970025946182,-7.671517542135893e-05,-0.0005493693518352795,-0.03510367043533602
37.506783,3.057,-0.3223,-0.001818,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.801270244549244,-1.4653173195520566,0.005100745134276441,-8.967092175170673e-05,-0.0004738672579278692,-0.05563304438002764
37.516781,2.969,-0.3467,-0.001769,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.350580588021614,-2.9298042343918596,0.006699280535970714,-8.198267644837488e-05,-0.0007566604883777257,0.0035383864205489335
37.526783,2.91,-0.3809,-0.001684,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.850380548017,-2.1945101755803407,0.007449580595984273,-6.01953172964314e-05,-0.0006903662410085122,0.008564073558057772
37.536781,2.832,-0.3906,-0.00162,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.300200584009701,-1.4648021171921712,0.006699880535996433,-8.610775869230921e-05,-0.0005781075598606101,-0.040330245578106494
37.546783,2.764,-0.4102,-0.00155,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.599610319452637,-1.4647783344229595,0.007449762840327584,-6.910203386870884e-05,-0.0006191730800284947,-0.0207263987076739
37.556782,2.7,-0.4199,-0.001471,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.849522838823702,-1.2198640654393351,0.007749657863572859,-8.573106187679061e-05,-0.0006202603270308965,-0.01474788689241091
37.566784,2.627,-0.4346,-0.001395,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.049900563994981,-0.734706058788344,0.007750060620001165,-9.997302571249683e-05,-0.0005713674217974287,-0.02942683078633912
37.576782,2.559,-0.4346,-0.001316,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.1009851887879165,0.49002449877435694,0.007151147719168985,-8.719826322545321e-05,-0.0003824118833920941,-0.060737997241845476
37.586781,2.505,-0.4248,-0.001252,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.149817737091709,0.24520823959239024,0.007149417862068935,-7.695516290198137e-05,-0.000453714694425615,-0.051028434171036086
