time,meas_v2,meas_iL,vC1_ekf,vC2_ekf,iL_ekf,vC1_ukf,vC2_ukf,iL_ukf,bias_ekf,bias_ukf,vC1_true
4.480018,-0.6037703000000002,0.0013149675000000017,-2.0207327993705233,0.1390685788046173,0.001301948911576579,-2.209169522455456,0.07206483702624539,0.001275776949439297,-0.7375283071836415,-0.6658586551856042,-3.8648505000000015
4.490018,-0.6056440744074405,0.0014199708970897113,-2.087524893694075,0.13615144497733084,0.0014070709030588775,-2.2760480280321067,0.06910042728152914,0.0013831625055927923,-0.73742801641602,-0.6656771668343535,-3.936853085308532
4.500018,-0.5941145185481452,0.0015204446555344463,-2.1475642958314944,0.14061933910092042,0.0015094145858951839,-2.3360296823953015,0.07344034032233954,0.0015026301953060765,-0.7374749306881847,-0.6656263049257466,-3.996856114388561
4.510018,-0.5876614222844575,0.001618886377275448,-2.2022176301294216,0.14802712783680302,0.0016078907180549701,-2.3906487722663337,0.08066475527010886,0.0016006115558915433,-0.7375028602254768,-0.6655624875539631,-4.070148929785954
4.520018,-0.5779283743251346,0.001727068986202763,-2.251259892934602,0.15843377384316543,0.0017149876646542603,-2.439744202043855,0.09126301566075562,0.001705337616659903,-0.7375163784741126,-0.6654804013880029,-4.121858128374327
4.530018,-0.5618205020502044,0.0018195002500250043,-2.293943057390366,0.173300242706194,0.001808705000250236,-2.4824128916475767,0.1058524523642277,0.0018023864674638068,-0.7375570469955861,-0.6654259277005329,-4.172470747074708
4.540018,-0.5341041599999999,0.0019061240000000001,-2.328501475178762,0.1947373061083505,0.001896987524855905,-2.5168381820243524,0.12703671646775475,0.0019066262081034067,-0.7377301953624306,-0.6654912000974524,-4.2138539999999995
4.550018,-0.5112574400000011,0.0019974183999999944,-2.3563684707610126,0.21863215609742973,0.0019874839678495136,-2.544651733420383,0.15097267083628751,0.001995966380151748,-0.7378842519527963,-0.6655385074503557,-4.231766399999999
4.560018,-0.48379538046195264,0.002081708329167085,-2.3771905550624552,0.24586795923444602,0.00207196463679129,-2.5654319874620413,0.17815947367316248,0.002081117036531477,-0.7380460744104225,-0.6655916470601689,-4.249617838216179
4.570018,-0.4430351935193512,0.0021486178617861804,-2.388978511311217,0.27977605344576983,0.0021413540968580613,-2.577013110765033,0.21171118017223614,0.0021681630949638825,-0.7383545207923171,-0.665778587815807,-4.256235323532353
4.580018,-0.41041851999999995,0.0022235644,-2.393800245749554,0.31478146637723897,0.0022148451597395077,-2.5817613667794244,0.2468256045161053,0.0022375102394140947,-0.7386183492004194,-0.6659236630353512,-4.261382
4.590018,-0.3763939600000026,0.0022977103999999964,-2.3919458310176753,0.3512203984433108,0.002287907278501856,-2.579940161059632,0.28349284777567424,0.0023040992954854738,-0.7388365749912229,-0.6660218130491241,-4.251528000000001
4.600018,-0.3309083199999985,0.0023542676000000012,-2.3817881253364432,0.3926401566199862,0.0023461363905554382,-2.5697136736592205,0.32476988042571187,0.0023721883935449266,-0.739143839926486,-0.6661982741493728,-4.2334696
4.610018,-0.2789370399999982,0.0023978564000000013,-2.3626381276359427,0.43915254010122257,0.002391480811850604,-2.5503844921158048,0.37102650549564736,0.002432626132233189,-0.7395703106275773,-0.6664829127456047,-4.2142919999999995
4.620018,-0.22506159999999992,0.002442326,-2.3347187097119226,0.48934119460921005,0.002436138867165219,-2.522286856632135,0.42132017511157294,0.0024878240370990704,-0.7400804417879493,-0.6668377223257205,-4.1797616
4.630018,-0.17633893610639303,0.002470853514648534,-2.299600638620893,0.540167160857219,0.002464860321967759,-2.487031851652914,0.4719633020139062,0.002513689201300424,-0.7405573193655517,-0.6671654007632506,-4.135763023697633
